claim_id,post_file,claim_text,claim_type,source,verification_status,is_illustrative
0608,2026-06-01-1300-erp-workarounds-203.md,"Before billing, confirm pool membership, exclusions, caps, and date range settings.",workflow-principle,https://www.capveri.com/resources/export-cam-realpage,post_body_statement_reviewed_against_source,no
0609,2026-06-01-1300-erp-workarounds-203.md,A reimbursement pool can include the right GL accounts but the wrong tenant allocation rule.,workflow-principle,https://www.capveri.com/resources/export-cam-realpage,illustrative_example,yes
0610,2026-06-01-1400-war-stories-204.md,Check the calculation audit trail before the packet leaves accounting.,workflow-principle,https://www.capveri.com/resources/self-audit-cam-billing,post_body_statement_reviewed_against_source,no
0611,2026-06-01-1400-war-stories-204.md,"Before billing, keep GL line, pool assignment, lease clause, factor, cap rule, and tenant allocation together.",workflow-principle,https://www.capveri.com/resources/self-audit-cam-billing,post_body_statement_reviewed_against_source,no
0612,2026-06-01-1400-war-stories-204.md,"If a tenant asks why their share changed, the answer should not require rebuilding the workbook.",workflow-principle,https://www.capveri.com/resources/self-audit-cam-billing,illustrative_example,yes
0613,2026-06-01-1500-cam-math-205.md,Review the base-year stop before statements go out.,workflow-principle,https://www.capveri.com/resources/base-year-expense-stop,post_body_statement_reviewed_against_source,no
0614,2026-06-01-1500-cam-math-205.md,Input: base-year leases compare current recoverable expenses against a baseline year.,workflow-principle,https://www.capveri.com/resources/base-year-expense-stop,post_body_statement_reviewed_against_source,no
0615,2026-06-01-1500-cam-math-205.md,Review: normalize one-time items before using the base year as a benchmark.,workflow-principle,https://www.capveri.com/resources/base-year-expense-stop,post_body_statement_reviewed_against_source,no
0616,2026-06-01-1600-anti-integration-206.md,The packet gets easier to review when export-based verification is documented early.,workflow-principle,https://www.capveri.com/resources/data-migration-off-excel,post_body_statement_reviewed_against_source,no
0617,2026-06-01-1600-anti-integration-206.md,1. Start with the lease rule. CAM verification can work from exports without replacing the ERP.,workflow-principle,https://www.capveri.com/resources/data-migration-off-excel,post_body_statement_reviewed_against_source,no
0618,2026-06-01-1600-anti-integration-206.md,"2. Check the source data. Use CSV, Excel, and PDF outputs as the input layer.",workflow-principle,https://www.capveri.com/resources/data-migration-off-excel,post_body_statement_reviewed_against_source,no
0619,2026-06-01-1700-founder-207.md,The part of CAM work that gets missed is usually upstream of the final statement.,workflow-principle,https://www.capveri.com/resources/multi-property-cam-workflow,post_body_statement_reviewed_against_source,no
0620,2026-06-01-1700-founder-207.md,"It is the setup behind the arithmetic. Prioritize what changed, what failed, what needs approval, and what is ready to send.",workflow-principle,https://www.capveri.com/resources/multi-property-cam-workflow,post_body_statement_reviewed_against_source,no
0621,2026-06-01-1700-founder-207.md,"CapVeri keeps export review, lease-term logic, and the calculation record in one review path.",product-positioning,https://www.capveri.com/resources/multi-property-cam-workflow,post_body_statement_reviewed_against_source,no
0622,2026-06-01-1800-cam-math-208.md,The quiet risk in the pro-rata denominator starts before the statement is formatted.,workflow-principle,https://www.capveri.com/resources/pro-rata-share-calculation,post_body_statement_reviewed_against_source,no
0623,2026-06-01-1800-cam-math-208.md,"What to verify: match the denominator to the lease, not just the building setup screen.",workflow-principle,https://www.capveri.com/resources/pro-rata-share-calculation,post_body_statement_reviewed_against_source,no
0624,2026-06-01-1800-cam-math-208.md,"What can go wrong: Building RSF, occupied RSF, floor RSF, and pool RSF can all produce different percentages.",workflow-principle,https://www.capveri.com/resources/pro-rata-share-calculation,illustrative_example,yes
0625,2026-06-01-1900-product-209.md,Spreadsheets and ERP setup screens can show the output.,workflow-principle,https://www.capveri.com/sample-report,post_body_statement_reviewed_against_source,no
0626,2026-06-01-1900-product-209.md,"CapVeri keeps the export, lease rule, exception, and tenant-level trace in one review path.",product-positioning,https://www.capveri.com/sample-report,post_body_statement_reviewed_against_source,no
0627,2026-06-01-1900-product-209.md,A gross-up finding should show the occupancy inputs and expense lines affected.,workflow-principle,https://www.capveri.com/sample-report,illustrative_example,yes
0628,2026-06-01-2000-engagement-210.md,Where do tenant questions about the calculation audit trail usually start?,workflow-principle,https://www.capveri.com/resources/self-audit-cam-billing,post_body_statement_reviewed_against_source,no
0629,2026-06-01-2000-engagement-210.md,A. Taxes and insurance,post-body-guidance,https://www.capveri.com/resources/self-audit-cam-billing,post_body_statement_reviewed_against_source,no
0630,2026-06-01-2000-engagement-210.md,B. Management fees,post-body-guidance,https://www.capveri.com/resources/self-audit-cam-billing,post_body_statement_reviewed_against_source,no
0631,2026-06-02-0600-cam-math-211.md,A tenant question about CapEx vs. OpEx should not require rebuilding the workbook.,workflow-principle,https://www.capveri.com/resources/capex-detection-cam,post_body_statement_reviewed_against_source,no
0632,2026-06-02-0600-cam-math-211.md,"Before billing, look for capitalization clues before the line enters a recoverable pool.",workflow-principle,https://www.capveri.com/resources/capex-detection-cam,post_body_statement_reviewed_against_source,no
0633,2026-06-02-0600-cam-math-211.md,A repairs account can include invoices that deserve a capital-project check.,workflow-principle,https://www.capveri.com/resources/capex-detection-cam,illustrative_example,yes
0634,2026-06-02-0700-erp-workarounds-212.md,Here is the review path for GL export QA.,workflow-principle,https://www.capveri.com/resources/gl-analysis-explained,post_body_statement_reviewed_against_source,no
0635,2026-06-02-0700-erp-workarounds-212.md,1. Start with the lease rule. An export can balance and still be incomplete for CAM work.,workflow-principle,https://www.capveri.com/resources/gl-analysis-explained,post_body_statement_reviewed_against_source,no
0636,2026-06-02-0700-erp-workarounds-212.md,"2. Check the source data. Check date filters, accrual timing, entity scope, and excluded accounts.",workflow-principle,https://www.capveri.com/resources/gl-analysis-explained,post_body_statement_reviewed_against_source,no
0637,2026-06-02-0800-war-stories-213.md,A CAM total is not support. The support is the trace behind it.,workflow-principle,https://www.capveri.com/resources/landlord-cam-audit-defense-playbook,post_body_statement_reviewed_against_source,no
0638,2026-06-02-0800-war-stories-213.md,"The useful visual is simple: CAM number on one side; source, rule, and trace on the other.",workflow-principle,https://www.capveri.com/resources/landlord-cam-audit-defense-playbook,post_body_statement_reviewed_against_source,no
0639,2026-06-02-0800-war-stories-213.md,The goal is not more backup. The goal is backup that points to the answer.,workflow-principle,https://www.capveri.com/resources/landlord-cam-audit-defense-playbook,post_body_statement_reviewed_against_source,no
0640,2026-06-02-0900-anti-integration-214.md,Deterministic CAM math belongs in review before the packet goes out.,workflow-principle,https://www.capveri.com/resources/deterministic-vs-ai-cam,post_body_statement_reviewed_against_source,no
0641,2026-06-02-0900-anti-integration-214.md,Input: financial math should be deterministic and auditable.,workflow-principle,https://www.capveri.com/resources/deterministic-vs-ai-cam,post_body_statement_reviewed_against_source,no
0642,2026-06-02-0900-anti-integration-214.md,"Review step: use rules, formulas, and source-backed inputs for allocations.",workflow-principle,https://www.capveri.com/resources/deterministic-vs-ai-cam,post_body_statement_reviewed_against_source,no
0643,2026-06-02-1000-cam-math-215.md,Management fees can expose drift in an otherwise clean CAM statement.,workflow-principle,https://www.capveri.com/resources/admin-fee-calculation-methods,post_body_statement_reviewed_against_source,no
0644,2026-06-02-1000-cam-math-215.md,"Before billing, verify whether the fee is calculated on gross rent, recoverable expenses, or another base.",workflow-principle,https://www.capveri.com/resources/admin-fee-calculation-methods,post_body_statement_reviewed_against_source,no
0645,2026-06-02-1000-cam-math-215.md,Applying a fee to an expense pool that already includes the fee can create circular math.,workflow-principle,https://www.capveri.com/resources/admin-fee-calculation-methods,illustrative_example,yes
0646,2026-06-02-1100-industry-news-216.md,Property tax pass-throughs can expose drift in an otherwise clean CAM statement.,workflow-principle,https://www.capveri.com/resources/real-estate-tax-reconciliation,post_body_statement_reviewed_against_source,no
0647,2026-06-02-1100-industry-news-216.md,"Before billing, separate assessment changes, refunds, appeals, and prior-year adjustments.",workflow-principle,https://www.capveri.com/resources/real-estate-tax-reconciliation,post_body_statement_reviewed_against_source,no
0648,2026-06-02-1100-industry-news-216.md,A tax refund should be tracked back to the tenants and years affected by the original charge.,workflow-principle,https://www.capveri.com/resources/real-estate-tax-reconciliation,illustrative_example,yes
0649,2026-06-02-1200-cam-math-217.md,A review of the gross-up factor belongs in CAM close before final billing.,workflow-principle,https://www.capveri.com/resources/cam-gross-up-calculation-guide,post_body_statement_reviewed_against_source,no
0650,2026-06-02-1200-cam-math-217.md,1. Start with the lease rule. Gross-up should apply to variable expenses only.,workflow-principle,https://www.capveri.com/resources/cam-gross-up-calculation-guide,post_body_statement_reviewed_against_source,no
